"","gutenberg_id","title","chapter","word","sentiment","freq_chapter",".topic","freq_book"
"122",4280,"The Critique of Pure Reason",1,"punished","disgust",10,5,10
"123",4280,"The Critique of Pure Reason",1,"punished","fear",10,5,10
"124",4280,"The Critique of Pure Reason",1,"punished","sadness",10,5,10
"125",4280,"The Critique of Pure Reason",1,"true","joy",14,5,182
"126",4280,"The Critique of Pure Reason",1,"true","trust",14,5,182
"127",4280,"The Critique of Pure Reason",1,"finally","anticipation",15,5,175
"128",4280,"The Critique of Pure Reason",1,"finally","disgust",15,5,175
"129",4280,"The Critique of Pure Reason",1,"finally","joy",15,5,175
"130",4280,"The Critique of Pure Reason",1,"finally","surprise",15,5,175
"131",4280,"The Critique of Pure Reason",1,"finally","trust",15,5,175
"132",4280,"The Critique of Pure Reason",1,"opposition","anger",1,5,45
"133",4280,"The Critique of Pure Reason",1,"time","anticipation",7,5,613
"134",4280,"The Critique of Pure Reason",1,"fill","trust",2,5,7
"135",4280,"The Critique of Pure Reason",1,"chance","surprise",3,5,7
"136",4280,"The Critique of Pure Reason",1,"necessity","sadness",4,5,155
"137",4280,"The Critique of Pure Reason",1,"true","joy",14,5,182
"138",4280,"The Critique of Pure Reason",1,"true","trust",14,5,182
"139",4280,"The Critique of Pure Reason",1,"content","joy",28,5,208
"140",4280,"The Critique of Pure Reason",1,"content","trust",28,5,208
"141",4280,"The Critique of Pure Reason",1,"content","joy",28,5,208
"142",4280,"The Critique of Pure Reason",1,"content","trust",28,5,208
"143",4280,"The Critique of Pure Reason",1,"content","joy",28,5,208
"144",4280,"The Critique of Pure Reason",1,"content","trust",28,5,208
"145",4280,"The Critique of Pure Reason",1,"negation","anger",3,5,23
"146",4280,"The Critique of Pure Reason",1,"real","trust",1,5,138
"147",4280,"The Critique of Pure Reason",1,"true","joy",14,5,182
"148",4280,"The Critique of Pure Reason",1,"true","trust",14,5,182
"149",4280,"The Critique of Pure Reason",1,"perfect","anticipation",12,5,165
"150",4280,"The Critique of Pure Reason",1,"perfect","joy",12,5,165
"151",4280,"The Critique of Pure Reason",1,"perfect","trust",12,5,165
"152",4280,"The Critique of Pure Reason",1,"justice","trust",5,5,17
"153",4280,"The Critique of Pure Reason",1,"truth","trust",6,5,113
"154",4280,"The Critique of Pure Reason",1,"chance","surprise",3,5,7
"155",4280,"The Critique of Pure Reason",1,"true","joy",14,5,182
"156",4280,"The Critique of Pure Reason",1,"true","trust",14,5,182
"157",4280,"The Critique of Pure Reason",1,"possibility","anticipation",6,5,303
"158",4280,"The Critique of Pure Reason",1,"objective","anticipation",4,5,342
"159",4280,"The Critique of Pure Reason",1,"objective","trust",4,5,342
"160",4280,"The Critique of Pure Reason",1,"validity","fear",2,5,71
"161",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"162",4280,"The Critique of Pure Reason",1,"truth","trust",6,5,113
"163",4280,"The Critique of Pure Reason",1,"harmony","joy",2,5,54
"164",4280,"The Critique of Pure Reason",1,"harmony","trust",2,5,54
"165",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"166",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"167",4280,"The Critique of Pure Reason",1,"necessity","sadness",4,5,155
"168",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"169",4280,"The Critique of Pure Reason",1,"true","joy",14,5,182
"170",4280,"The Critique of Pure Reason",1,"true","trust",14,5,182
"171",4280,"The Critique of Pure Reason",1,"affirm","trust",1,5,18
"172",4280,"The Critique of Pure Reason",1,"united","trust",3,5,15
"173",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"174",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"175",4280,"The Critique of Pure Reason",1,"sequel","anticipation",1,5,11
"176",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"177",4280,"The Critique of Pure Reason",1,"content","joy",28,5,208
"178",4280,"The Critique of Pure Reason",1,"content","trust",28,5,208
"179",4280,"The Critique of Pure Reason",1,"lying","anger",2,5,14
"180",4280,"The Critique of Pure Reason",1,"lying","disgust",2,5,14
"181",4280,"The Critique of Pure Reason",1,"content","joy",28,5,208
"182",4280,"The Critique of Pure Reason",1,"content","trust",28,5,208
"183",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"184",4280,"The Critique of Pure Reason",1,"content","joy",28,5,208
"185",4280,"The Critique of Pure Reason",1,"content","trust",28,5,208
"186",4280,"The Critique of Pure Reason",1,"time","anticipation",7,5,613
"187",4280,"The Critique of Pure Reason",1,"intuition","trust",13,5,498
"188",4280,"The Critique of Pure Reason",1,"word","trust",2,5,67
"189",4280,"The Critique of Pure Reason",1,"time","anticipation",7,5,613
"190",4280,"The Critique of Pure Reason",1,"content","joy",28,5,208
"191",4280,"The Critique of Pure Reason",1,"content","trust",28,5,208
"192",4280,"The Critique of Pure Reason",1,"production","anticipation",2,5,19
"193",4280,"The Critique of Pure Reason",1,"crude","disgust",1,5,2
"194",4280,"The Critique of Pure Reason",1,"united","trust",3,5,15
"195",4280,"The Critique of Pure Reason",1,"content","joy",28,5,208
"196",4280,"The Critique of Pure Reason",1,"content","trust",28,5,208
"197",4280,"The Critique of Pure Reason",1,"operation","fear",4,5,26
"198",4280,"The Critique of Pure Reason",1,"operation","trust",4,5,26
"199",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"200",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"201",4280,"The Critique of Pure Reason",1,"unity","trust",29,5,493
"202",4280,"The Critique of Pure Reason",1,"unity","trust",29,5,493
"203",4280,"The Critique of Pure Reason",1,"unity","trust",29,5,493
"204",4280,"The Critique of Pure Reason",1,"operation","fear",4,5,26
"205",4280,"The Critique of Pure Reason",1,"operation","trust",4,5,26
"206",4280,"The Critique of Pure Reason",1,"intuition","trust",13,5,498
"207",4280,"The Critique of Pure Reason",1,"unity","trust",29,5,493
"208",4280,"The Critique of Pure Reason",1,"unity","trust",29,5,493
"209",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"210",4280,"The Critique of Pure Reason",1,"unity","trust",29,5,493
"211",4280,"The Critique of Pure Reason",1,"unity","trust",29,5,493
"212",4280,"The Critique of Pure Reason",1,"intuition","trust",13,5,498
"213",4280,"The Critique of Pure Reason",1,"unity","trust",29,5,493
"214",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"215",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"216",4280,"The Critique of Pure Reason",1,"unity","trust",29,5,493
"217",4280,"The Critique of Pure Reason",1,"unity","trust",29,5,493
"218",4280,"The Critique of Pure Reason",1,"intuition","trust",13,5,498
"219",4280,"The Critique of Pure Reason",1,"content","joy",28,5,208
"220",4280,"The Critique of Pure Reason",1,"content","trust",28,5,208
"221",4280,"The Critique of Pure Reason",1,"account","trust",1,5,41
"222",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"223",4280,"The Critique of Pure Reason",1,"result","anticipation",1,5,31
"224",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"225",4280,"The Critique of Pure Reason",1,"intuition","trust",13,5,498
"226",4280,"The Critique of Pure Reason",1,"faculty","trust",8,5,172
"227",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"228",4280,"The Critique of Pure Reason",1,"execution","anger",4,5,20
"229",4280,"The Critique of Pure Reason",1,"execution","fear",4,5,20
"230",4280,"The Critique of Pure Reason",1,"execution","sadness",4,5,20
"231",4280,"The Critique of Pure Reason",1,"execution","trust",4,5,20
"232",4280,"The Critique of Pure Reason",1,"unity","trust",29,5,493
"233",4280,"The Critique of Pure Reason",1,"negation","anger",3,5,23
"234",4280,"The Critique of Pure Reason",1,"dependence","fear",2,5,18
"235",4280,"The Critique of Pure Reason",1,"dependence","sadness",2,5,18
"236",4280,"The Critique of Pure Reason",1,"patient","anticipation",1,5,3
"237",4280,"The Critique of Pure Reason",1,"possibility","anticipation",6,5,303
"238",4280,"The Critique of Pure Reason",1,"necessity","sadness",4,5,155
"239",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"240",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"241",4280,"The Critique of Pure Reason",1,"intuition","trust",13,5,498
"242",4280,"The Critique of Pure Reason",1,"words","anger",1,5,60
"243",4280,"The Critique of Pure Reason",1,"intuition","trust",13,5,498
"244",4280,"The Critique of Pure Reason",1,"faculty","trust",8,5,172
"245",4280,"The Critique of Pure Reason",1,"employ","trust",2,5,63
"246",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"247",4280,"The Critique of Pure Reason",1,"worthy","trust",1,5,12
"248",4280,"The Critique of Pure Reason",1,"fundamental","trust",1,5,35
"249",4280,"The Critique of Pure Reason",1,"destitute","fear",2,5,6
"250",4280,"The Critique of Pure Reason",1,"destitute","sadness",2,5,6
"251",4280,"The Critique of Pure Reason",1,"believed","trust",1,5,7
"252",4280,"The Critique of Pure Reason",1,"defective","disgust",1,5,10
"253",4280,"The Critique of Pure Reason",1,"found","joy",6,5,176
"254",4280,"The Critique of Pure Reason",1,"found","trust",6,5,176
"255",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"256",4280,"The Critique of Pure Reason",1,"true","joy",14,5,182
"257",4280,"The Critique of Pure Reason",1,"true","trust",14,5,182
"258",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"259",4280,"The Critique of Pure Reason",1,"system","trust",5,5,101
"260",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"261",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"262",4280,"The Critique of Pure Reason",1,"possession","anger",3,5,48
"263",4280,"The Critique of Pure Reason",1,"possession","disgust",3,5,48
"264",4280,"The Critique of Pure Reason",1,"possession","fear",3,5,48
"265",4280,"The Critique of Pure Reason",1,"tree","anger",6,5,6
"266",4280,"The Critique of Pure Reason",1,"tree","anticipation",6,5,6
"267",4280,"The Critique of Pure Reason",1,"tree","disgust",6,5,6
"268",4280,"The Critique of Pure Reason",1,"tree","joy",6,5,6
"269",4280,"The Critique of Pure Reason",1,"tree","surprise",6,5,6
"270",4280,"The Critique of Pure Reason",1,"tree","trust",6,5,6
"271",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"272",4280,"The Critique of Pure Reason",1,"system","trust",5,5,101
"273",4280,"The Critique of Pure Reason",1,"time","anticipation",7,5,613
"274",4280,"The Critique of Pure Reason",1,"subordinate","fear",1,5,14
"275",4280,"The Critique of Pure Reason",1,"force","anger",2,5,30
"276",4280,"The Critique of Pure Reason",1,"force","fear",2,5,30
"277",4280,"The Critique of Pure Reason",1,"passion","anticipation",3,5,3
"278",4280,"The Critique of Pure Reason",1,"passion","joy",3,5,3
"279",4280,"The Critique of Pure Reason",1,"passion","trust",3,5,3
"280",4280,"The Critique of Pure Reason",1,"resistance","anger",1,5,3
"281",4280,"The Critique of Pure Reason",1,"change","fear",1,5,82
"282",4280,"The Critique of Pure Reason",1,"unpleasant","disgust",2,5,2
"283",4280,"The Critique of Pure Reason",1,"unpleasant","sadness",2,5,2
"284",4280,"The Critique of Pure Reason",1,"doctrine","trust",1,5,37
"285",4280,"The Critique of Pure Reason",1,"system","trust",5,5,101
"286",4280,"The Critique of Pure Reason",1,"justice","trust",5,5,17
"287",4280,"The Critique of Pure Reason",1,"investigation","anticipation",2,5,51
"288",4280,"The Critique of Pure Reason",1,"time","anticipation",7,5,613
"289",4280,"The Critique of Pure Reason",1,"injustice","anger",1,5,2
"290",4280,"The Critique of Pure Reason",1,"opportunity","anticipation",1,5,3
"291",4280,"The Critique of Pure Reason",1,"undertaking","anticipation",1,5,5
"292",4280,"The Critique of Pure Reason",1,"fill","trust",2,5,7
"293",4280,"The Critique of Pure Reason",1,"perfect","anticipation",12,5,165
"294",4280,"The Critique of Pure Reason",1,"perfect","joy",12,5,165
"295",4280,"The Critique of Pure Reason",1,"perfect","trust",12,5,165
"296",4280,"The Critique of Pure Reason",1,"importance","anticipation",2,5,24
"297",4280,"The Critique of Pure Reason",1,"scientific","trust",1,5,11
"298",4280,"The Critique of Pure Reason",1,"rational","trust",1,5,78
"299",4280,"The Critique of Pure Reason",1,"plan","anticipation",1,5,12
"300",4280,"The Critique of Pure Reason",1,"fixed","trust",1,5,4
"301",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"302",4280,"The Critique of Pure Reason",1,"system","trust",5,5,101
"303",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"304",4280,"The Critique of Pure Reason",1,"speculative","anticipation",1,5,125
"305",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"306",4280,"The Critique of Pure Reason",1,"intuition","trust",13,5,498
"307",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"308",4280,"The Critique of Pure Reason",1,"mathematical","trust",1,5,53
"309",4280,"The Critique of Pure Reason",1,"found","joy",6,5,176
"310",4280,"The Critique of Pure Reason",1,"found","trust",6,5,176
"311",4280,"The Critique of Pure Reason",1,"ground","trust",1,5,110
"312",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"313",4280,"The Critique of Pure Reason",1,"unity","trust",29,5,493
"314",4280,"The Critique of Pure Reason",1,"negation","anger",3,5,23
"315",4280,"The Critique of Pure Reason",1,"finally","anticipation",15,5,175
"316",4280,"The Critique of Pure Reason",1,"finally","disgust",15,5,175
"317",4280,"The Critique of Pure Reason",1,"finally","joy",15,5,175
"318",4280,"The Critique of Pure Reason",1,"finally","surprise",15,5,175
"319",4280,"The Critique of Pure Reason",1,"finally","trust",15,5,175
"320",4280,"The Critique of Pure Reason",1,"necessity","sadness",4,5,155
"321",4280,"The Critique of Pure Reason",1,"possibility","anticipation",6,5,303
"322",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"323",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"324",4280,"The Critique of Pure Reason",1,"unity","trust",29,5,493
"325",4280,"The Critique of Pure Reason",1,"evident","trust",2,5,65
"326",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"327",4280,"The Critique of Pure Reason",1,"respect","anticipation",15,5,276
"328",4280,"The Critique of Pure Reason",1,"respect","joy",15,5,276
"329",4280,"The Critique of Pure Reason",1,"respect","trust",15,5,276
"330",4280,"The Critique of Pure Reason",1,"found","joy",6,5,176
"331",4280,"The Critique of Pure Reason",1,"found","trust",6,5,176
"332",4280,"The Critique of Pure Reason",1,"assure","trust",1,5,6
"333",4280,"The Critique of Pure Reason",1,"series","trust",3,5,324
"334",4280,"The Critique of Pure Reason",1,"excluded","disgust",6,5,18
"335",4280,"The Critique of Pure Reason",1,"excluded","sadness",6,5,18
"336",4280,"The Critique of Pure Reason",1,"determination","trust",1,5,148
"337",4280,"The Critique of Pure Reason",1,"constitute","trust",2,5,33
"338",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"339",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"340",4280,"The Critique of Pure Reason",1,"united","trust",3,5,15
"341",4280,"The Critique of Pure Reason",1,"leading","trust",1,5,2
"342",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"343",4280,"The Critique of Pure Reason",1,"retain","trust",1,5,3
"344",4280,"The Critique of Pure Reason",1,"time","anticipation",7,5,613
"345",4280,"The Critique of Pure Reason",1,"investigation","anticipation",2,5,51
"346",4280,"The Critique of Pure Reason",1,"conjecture","anticipation",1,5,4
"347",4280,"The Critique of Pure Reason",1,"grounded","fear",2,5,24
"348",4280,"The Critique of Pure Reason",1,"grounded","sadness",2,5,24
"349",4280,"The Critique of Pure Reason",1,"law","trust",1,5,138
"350",4280,"The Critique of Pure Reason",1,"understanding","trust",49,5,613
"351",4280,"The Critique of Pure Reason",1,"employ","trust",2,5,63
"352",4280,"The Critique of Pure Reason",1,"unity","trust",29,5,493
"353",4280,"The Critique of Pure Reason",1,"possibility","anticipation",6,5,303
"354",4280,"The Critique of Pure Reason",1,"unity","trust",29,5,493
"355",4280,"The Critique of Pure Reason",1,"unity","trust",29,5,493
"356",4280,"The Critique of Pure Reason",1,"unity","trust",29,5,493
"357",4280,"The Critique of Pure Reason",1,"unity","trust",29,5,493
"358",4280,"The Critique of Pure Reason",1,"truth","trust",6,5,113
"359",4280,"The Critique of Pure Reason",1,"respect","anticipation",15,5,276
"360",4280,"The Critique of Pure Reason",1,"respect","joy",15,5,276
"361",4280,"The Critique of Pure Reason",1,"respect","trust",15,5,276
"362",4280,"The Critique of Pure Reason",1,"true","joy",14,5,182
"363",4280,"The Critique of Pure Reason",1,"true","trust",14,5,182
"364",4280,"The Critique of Pure Reason",1,"objective","anticipation",4,5,342
"365",4280,"The Critique of Pure Reason",1,"objective","trust",4,5,342
"366",4280,"The Critique of Pure Reason",1,"perfection","anticipation",8,5,120
"367",4280,"The Critique of Pure Reason",1,"perfection","joy",8,5,120
"368",4280,"The Critique of Pure Reason",1,"perfection","surprise",8,5,120
"369",4280,"The Critique of Pure Reason",1,"perfection","trust",8,5,120
"370",4280,"The Critique of Pure Reason",1,"unity","trust",29,5,493
"371",4280,"The Critique of Pure Reason",1,"evident","trust",2,5,65
"372",4280,"The Critique of Pure Reason",1,"possibility","anticipation",6,5,303
"373",4280,"The Critique of Pure Reason",1,"unity","trust",29,5,493
"374",4280,"The Critique of Pure Reason",1,"production","anticipation",2,5,19
"375",4280,"The Critique of Pure Reason",1,"possibility","anticipation",6,5,303
"376",4280,"The Critique of Pure Reason",1,"unity","trust",29,5,493
"377",4280,"The Critique of Pure Reason",1,"truth","trust",6,5,113
"378",4280,"The Critique of Pure Reason",1,"immediately","anticipation",4,5,51
"379",4280,"The Critique of Pure Reason",1,"finally","anticipation",15,5,175
"380",4280,"The Critique of Pure Reason",1,"finally","disgust",15,5,175
"381",4280,"The Critique of Pure Reason",1,"finally","joy",15,5,175
"382",4280,"The Critique of Pure Reason",1,"finally","surprise",15,5,175
"383",4280,"The Critique of Pure Reason",1,"finally","trust",15,5,175
"384",4280,"The Critique of Pure Reason",1,"constitute","trust",2,5,33
"385",4280,"The Critique of Pure Reason",1,"hypothesis","anticipation",6,5,114
"386",4280,"The Critique of Pure Reason",1,"hypothesis","surprise",6,5,114
"387",4280,"The Critique of Pure Reason",1,"unity","trust",29,5,493
"388",4280,"The Critique of Pure Reason",1,"hypothesis","anticipation",6,5,114
"389",4280,"The Critique of Pure Reason",1,"hypothesis","surprise",6,5,114
"390",4280,"The Critique of Pure Reason",1,"truth","trust",6,5,113
"391",4280,"The Critique of Pure Reason",1,"consistency","trust",2,5,4
"392",4280,"The Critique of Pure Reason",1,"hypothesis","anticipation",6,5,114
"393",4280,"The Critique of Pure Reason",1,"hypothesis","surprise",6,5,114
"394",4280,"The Critique of Pure Reason",1,"unity","trust",29,5,493
"395",4280,"The Critique of Pure Reason",1,"truth","trust",6,5,113
"396",4280,"The Critique of Pure Reason",1,"perfection","anticipation",8,5,120
"397",4280,"The Critique of Pure Reason",1,"perfection","joy",8,5,120
"398",4280,"The Critique of Pure Reason",1,"perfection","surprise",8,5,120
"399",4280,"The Critique of Pure Reason",1,"perfection","trust",8,5,120
"400",4280,"The Critique of Pure Reason",1,"consistency","trust",2,5,4
